movie_id,title,cast,crew
330924,The Hospital,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330925,Department Q: The Keeper of Lost Causes,"[{""character"": ""Lead Protagonist"", ""name"": ""Department Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330926,Kasme Vaade,"[{""character"": ""Lead Protagonist"", ""name"": ""Kasme Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330927,Dongpung,"[{""character"": ""Lead Protagonist"", ""name"": ""Dongpung Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330928,Szíriusz,"[{""character"": ""Lead Protagonist"", ""name"": ""Sz\u00edriusz Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330929,Frosty,"[{""character"": ""Lead Protagonist"", ""name"": ""Frosty Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330930,Tangy Guacamole,"[{""character"": ""Lead Protagonist"", ""name"": ""Tangy Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330931,Eugenie de Sade,"[{""character"": ""Lead Protagonist"", ""name"": ""Eugenie Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330932,I am Necessary,"[{""character"": ""Lead Protagonist"", ""name"": ""I Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330933,Murder.com,"[{""character"": ""Lead Protagonist"", ""name"": ""Murder.com Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330934,Sisters,"[{""character"": ""Lead Protagonist"", ""name"": ""Sisters Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330935,Teen Patti,"[{""character"": ""Lead Protagonist"", ""name"": ""Teen Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330936,Eternal,"[{""character"": ""Lead Protagonist"", ""name"": ""Eternal Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330937,The Roaring Twenties,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330938,Water Tank Murder Mystery,"[{""character"": ""Lead Protagonist"", ""name"": ""Water Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330939,The Temple of Wild Geese,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330940,Dirty Marti,"[{""character"": ""Lead Protagonist"", ""name"": ""Dirty Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330941,Krest i mauzer,"[{""character"": ""Lead Protagonist"", ""name"": ""Krest Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330942,Cry Wolf,"[{""character"": ""Lead Protagonist"", ""name"": ""Cry Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330943,Kalm,"[{""character"": ""Lead Protagonist"", ""name"": ""Kalm Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330944,The Auctioneers,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330945,The Sublet,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330946,RiffTrax Live: Jack the Giant Killer,"[{""character"": ""Lead Protagonist"", ""name"": ""RiffTrax Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330947,Trojan Base Alpha,"[{""character"": ""Lead Protagonist"", ""name"": ""Trojan Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330948,Kisi ka Bhai Kisi Ki Jaan,"[{""character"": ""Lead Protagonist"", ""name"": ""Kisi Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330949,72hrs the Hague: Viral,"[{""character"": ""Lead Protagonist"", ""name"": ""72hrs Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330950,Dragonfly,"[{""character"": ""Lead Protagonist"", ""name"": ""Dragonfly Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330951,Lunatique,"[{""character"": ""Lead Protagonist"", ""name"": ""Lunatique Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330952,Kikoriki: Team Invincible,"[{""character"": ""Lead Protagonist"", ""name"": ""Kikoriki: Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330953,Target,"[{""character"": ""Lead Protagonist"", ""name"": ""Target Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330954,Taboo,"[{""character"": ""Lead Protagonist"", ""name"": ""Taboo Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330955,Binhi,"[{""character"": ""Lead Protagonist"", ""name"": ""Binhi Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330956,Kindan no mokushiroku Crystal Triangle,"[{""character"": ""Lead Protagonist"", ""name"": ""Kindan Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330957,Gaming Nightmare,"[{""character"": ""Lead Protagonist"", ""name"": ""Gaming Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330958,The Gathering,"[{""character"": ""Lead Protagonist"", ""name"": ""The Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
330959,Noche de duendes,"[{""character"": ""Lead Protagonist"", ""name"": ""Noche Star""}, {""character"": ""Supporting Role"", ""name"": ""Classic Performer""}]","[{""job"": ""Director"", ""name"": ""Featured Director""}]"
