track_id,track_name,artist_name,album_name,genre,popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
t_0148,Velvet Ascent,Queen,Queen - Bright Collection Vol. 2,rock,88,232296,0.355,0.886,7,-7.8,1,0.0895,0.016,0.023,0.245,0.368,141.5,4
t_0149,Velvet Orbit,Queen,Queen - Bright Collection Vol. 2,rock,86,220432,0.396,0.911,9,-3.6,1,0.0473,0.091,0.0156,0.243,0.53,136.9,4
t_0150,Astral Neon,Queen,Queen - Bright Collection Vol. 2,rock,58,227425,0.578,0.795,11,-12.8,0,0.0562,0.07,0.0013,0.14,0.701,117.5,4
t_0151,Ethereal Silence,Queen,Queen - Bright Collection Vol. 3,rock,81,175757,0.413,0.859,11,-11.9,0,0.034,0.115,0.006,0.233,0.673,128.6,4
t_0152,Astral Neon,Queen,Queen - Bright Collection Vol. 3,rock,86,184239,0.636,0.868,1,-15.1,1,0.0404,0.018,0.0178,0.174,0.353,110.9,4
t_0153,Ethereal Rain,Queen,Queen - Bright Collection Vol. 3,rock,81,207671,0.62,0.935,10,-3.8,0,0.066,0.127,0.023,0.323,0.701,152.8,4
t_0154,Hypnotic Dawn,Queen,Queen - Bright Collection Vol. 3,rock,86,230647,0.429,0.787,6,-17.5,0,0.0525,0.122,0.0031,0.081,0.542,152.8,4
t_0155,Serene Chronicle,Queen,Queen - Bright Collection Vol. 3,rock,55,213235,0.561,0.909,3,-17.2,0,0.0441,0.035,0.0201,0.309,0.481,140.5,4
t_0156,Midnight Echo,AC/DC,AC/DC - Electric Collection Vol. 1,rock,55,283179,0.393,0.823,3,-14.8,1,0.0592,0.019,0.0394,0.237,0.762,124.7,4
t_0157,Dark Glow,AC/DC,AC/DC - Electric Collection Vol. 1,rock,68,299305,0.559,0.77,9,-4.4,0,0.046,0.051,0.02,0.123,0.505,140.1,4
t_0158,Radiant Glow,AC/DC,AC/DC - Electric Collection Vol. 1,rock,65,179364,0.591,0.774,5,-16.2,1,0.0563,0.089,0.0264,0.298,0.448,161.8,4
t_0159,Dark Glow,AC/DC,AC/DC - Electric Collection Vol. 1,rock,72,213669,0.486,0.881,5,-16.2,0,0.0413,0.033,0.0168,0.221,0.5,146.5,4
t_0160,Lost Orbit,AC/DC,AC/DC - Electric Collection Vol. 1,rock,75,318240,0.442,0.965,6,-11.2,0,0.0731,0.148,0.0474,0.301,0.358,114.6,4
t_0161,Euphoric Night,AC/DC,AC/DC - Lost Collection Vol. 2,rock,72,182778,0.432,0.825,1,-7.7,1,0.0838,0.02,0.0151,0.239,0.417,132.2,4
t_0162,Crystal Dream,AC/DC,AC/DC - Lost Collection Vol. 2,rock,80,176436,0.58,0.957,11,-13.2,0,0.083,0.026,0.0248,0.217,0.683,128.6,4
t_0163,Electric Solitude,AC/DC,AC/DC - Lost Collection Vol. 2,rock,83,256174,0.596,0.864,3,-17.0,0,0.057,0.095,0.0119,0.135,0.646,157.7,4
t_0164,Lost Sky,AC/DC,AC/DC - Lost Collection Vol. 2,rock,69,155239,0.387,0.762,3,-11.8,0,0.0357,0.149,0.0359,0.066,0.63,110.8,4
t_0165,Bright Journey,AC/DC,AC/DC - Lost Collection Vol. 2,rock,72,180988,0.534,0.861,7,-4.5,1,0.041,0.055,0.0217,0.139,0.538,130.9,4
t_0166,Electric Rhythm,AC/DC,AC/DC - Hypnotic Collection Vol. 3,rock,64,214948,0.515,0.943,10,-8.6,1,0.0594,0.119,0.0038,0.093,0.402,159.6,4
t_0167,Vintage Wave,AC/DC,AC/DC - Hypnotic Collection Vol. 3,rock,58,241829,0.507,0.82,8,-17.3,0,0.0424,0.116,0.0473,0.29,0.377,153.9,4
t_0168,Astral Glow,AC/DC,AC/DC - Hypnotic Collection Vol. 3,rock,93,291589,0.466,0.903,10,-12.2,1,0.0749,0.107,0.0093,0.218,0.728,125.8,4
t_0169,Lost Echo,AC/DC,AC/DC - Hypnotic Collection Vol. 3,rock,49,173043,0.579,0.771,7,-5.8,1,0.0313,0.052,0.0222,0.143,0.663,148.1,4
t_0170,Deep Night,AC/DC,AC/DC - Hypnotic Collection Vol. 3,rock,78,166039,0.508,0.902,8,-3.7,1,0.0893,0.119,0.0054,0.193,0.545,159.8,4
t_0171,Radiant Orbit,Led Zeppelin,Led Zeppelin - Fading Collection Vol. 1,rock,52,310668,0.507,0.901,9,-15.8,1,0.0775,0.045,0.0069,0.258,0.401,122.5,4
t_0172,Hypnotic Silence,Led Zeppelin,Led Zeppelin - Fading Collection Vol. 1,rock,72,208549,0.594,0.971,8,-6.5,0,0.0728,0.006,0.0399,0.292,0.457,129.0,4
t_0173,Silent Glow,Led Zeppelin,Led Zeppelin - Fading Collection Vol. 1,rock,86,229277,0.609,0.912,8,-7.5,1,0.0686,0.036,0.0313,0.063,0.429,114.5,4
t_0174,Radiant Ocean,Led Zeppelin,Led Zeppelin - Fading Collection Vol. 1,rock,95,265096,0.438,0.973,5,-8.9,1,0.0415,0.13,0.0005,0.136,0.531,117.9,4
t_0175,Serene Dawn,Led Zeppelin,Led Zeppelin - Fading Collection Vol. 1,rock,63,286902,0.448,0.964,7,-14.3,0,0.0639,0.089,0.042,0.205,0.721,132.6,4
t_0176,Deep Ocean,Led Zeppelin,Led Zeppelin - Deep Collection Vol. 2,rock,77,182886,0.372,0.861,9,-11.6,1,0.0346,0.095,0.0235,0.16,0.737,144.0,4
t_0177,Electric Vibe,Led Zeppelin,Led Zeppelin - Deep Collection Vol. 2,rock,65,292623,0.597,0.932,10,-4.0,1,0.057,0.103,0.0414,0.329,0.528,119.5,4
t_0178,Radiant Ocean,Led Zeppelin,Led Zeppelin - Deep Collection Vol. 2,rock,46,263742,0.398,0.952,8,-11.9,1,0.0641,0.014,0.0495,0.267,0.379,125.9,4
t_0179,Infinite Dream,Led Zeppelin,Led Zeppelin - Deep Collection Vol. 2,rock,54,265233,0.397,0.92,10,-4.2,1,0.0437,0.116,0.0489,0.265,0.358,160.9,4
t_0180,Dark Journey,Led Zeppelin,Led Zeppelin - Deep Collection Vol. 2,rock,55,171041,0.5,0.799,1,-5.5,0,0.0862,0.129,0.0304,0.205,0.463,153.5,4
t_0181,Astral Sky,Led Zeppelin,Led Zeppelin - Silent Collection Vol. 3,rock,60,142469,0.414,0.91,3,-4.5,0,0.0417,0.084,0.0345,0.131,0.573,116.1,4
t_0182,Golden Solitude,Led Zeppelin,Led Zeppelin - Silent Collection Vol. 3,rock,81,253995,0.385,0.914,10,-16.1,0,0.0661,0.035,0.0113,0.189,0.784,136.7,4
t_0183,Midnight Rain,Led Zeppelin,Led Zeppelin - Silent Collection Vol. 3,rock,50,163169,0.431,0.813,10,-5.0,1,0.0561,0.06,0.0318,0.063,0.671,137.0,4
t_0184,Ethereal Glow,Led Zeppelin,Led Zeppelin - Silent Collection Vol. 3,rock,85,281513,0.507,0.766,2,-10.6,0,0.0847,0.036,0.0022,0.307,0.518,149.4,4
t_0185,Astral Solitude,Led Zeppelin,Led Zeppelin - Silent Collection Vol. 3,rock,95,293272,0.637,0.97,8,-15.6,0,0.0512,0.077,0.0046,0.276,0.508,124.5,4
t_0186,Dark Silence,Linkin Park,Linkin Park - Lost Collection Vol. 1,rock,61,252588,0.482,0.926,1,-4.1,1,0.0842,0.098,0.0347,0.277,0.602,159.9,4
t_0187,Lost Ascent,Linkin Park,Linkin Park - Lost Collection Vol. 1,rock,83,207767,0.593,0.861,9,-12.8,0,0.0426,0.024,0.0041,0.299,0.417,133.4,4
t_0188,Lost Horizon,Linkin Park,Linkin Park - Lost Collection Vol. 1,rock,89,190623,0.482,0.974,4,-17.4,1,0.0595,0.148,0.0001,0.053,0.571,154.4,4
t_0189,Hypnotic Rhythm,Linkin Park,Linkin Park - Lost Collection Vol. 1,rock,80,203568,0.614,0.909,9,-11.4,1,0.0744,0.007,0.0182,0.125,0.666,147.0,4
t_0190,Vintage Orbit,Linkin Park,Linkin Park - Lost Collection Vol. 1,rock,79,267683,0.375,0.775,4,-12.2,1,0.0711,0.032,0.0483,0.205,0.662,162.0,4
t_0191,Hypnotic Night,Linkin Park,Linkin Park - Ethereal Collection Vol. 2,rock,55,189572,0.394,0.981,8,-6.2,0,0.0311,0.016,0.0483,0.292,0.449,150.1,4
t_0192,Electric Wave,Linkin Park,Linkin Park - Ethereal Collection Vol. 2,rock,80,147142,0.608,0.837,2,-11.8,0,0.0575,0.067,0.0271,0.25,0.781,145.9,4
t_0193,Ethereal Wave,Linkin Park,Linkin Park - Ethereal Collection Vol. 2,rock,95,242091,0.361,0.792,3,-9.7,0,0.0723,0.039,0.0397,0.05,0.483,121.5,4
t_0194,Crystal Shadow,Linkin Park,Linkin Park - Ethereal Collection Vol. 2,rock,55,203463,0.548,0.855,11,-13.2,0,0.0523,0.113,0.0338,0.069,0.795,147.9,4
t_0195,Fading Night,Linkin Park,Linkin Park - Ethereal Collection Vol. 2,rock,74,175762,0.54,0.779,4,-15.4,0,0.0811,0.073,0.0181,0.155,0.718,147.4,4
t_0196,Lost Dawn,Linkin Park,Linkin Park - Fading Collection Vol. 3,rock,46,153851,0.439,0.933,10,-14.5,0,0.0738,0.024,0.0454,0.136,0.685,131.4,4
t_0197,Crystal Lullaby,Linkin Park,Linkin Park - Fading Collection Vol. 3,rock,60,248991,0.536,0.863,5,-4.1,0,0.0554,0.135,0.0233,0.183,0.418,130.7,4
t_0198,Cosmic Rain,Linkin Park,Linkin Park - Fading Collection Vol. 3,rock,46,175674,0.581,0.841,4,-6.7,0,0.0714,0.038,0.0329,0.233,0.464,140.5,4
t_0199,Silent Dream,Linkin Park,Linkin Park - Fading Collection Vol. 3,rock,67,193173,0.437,0.755,0,-7.1,0,0.0846,0.025,0.0004,0.079,0.79,131.2,4
t_0200,Lost Orbit,Linkin Park,Linkin Park - Fading Collection Vol. 3,rock,74,303173,0.44,0.927,2,-9.3,1,0.0716,0.143,0.0045,0.096,0.575,121.4,4
t_0201,Euphoric Dawn,Foo Fighters,Foo Fighters - Golden Collection Vol. 1,rock,54,184039,0.565,0.902,5,-6.8,1,0.0617,0.047,0.0109,0.143,0.534,116.1,4
t_0202,Lost Vibe,Foo Fighters,Foo Fighters - Golden Collection Vol. 1,rock,73,301377,0.406,0.957,1,-6.9,1,0.064,0.029,0.0078,0.24,0.478,142.2,4
t_0203,Fading Lullaby,Foo Fighters,Foo Fighters - Golden Collection Vol. 1,rock,86,288998,0.599,0.812,4,-8.0,1,0.0735,0.005,0.0028,0.115,0.388,115.6,4
t_0204,Electric Echo,Foo Fighters,Foo Fighters - Golden Collection Vol. 1,rock,95,227802,0.472,0.941,8,-10.0,0,0.0885,0.067,0.0084,0.291,0.394,151.6,4
t_0205,Crystal Solitude,Foo Fighters,Foo Fighters - Golden Collection Vol. 1,rock,53,211188,0.521,0.839,9,-7.1,0,0.0625,0.086,0.0181,0.211,0.398,114.3,4
t_0206,Serene Pulse,Foo Fighters,Foo Fighters - Euphoric Collection Vol. 2,rock,57,181596,0.53,0.831,10,-13.2,1,0.0359,0.115,0.0308,0.139,0.472,110.2,4
t_0207,Crystal Pulse,Foo Fighters,Foo Fighters - Euphoric Collection Vol. 2,rock,77,267063,0.54,0.826,0,-10.1,1,0.046,0.108,0.0418,0.192,0.515,117.3,4
t_0208,Cosmic Silence,Foo Fighters,Foo Fighters - Euphoric Collection Vol. 2,rock,54,302716,0.409,0.973,8,-12.6,1,0.0524,0.147,0.0441,0.322,0.401,135.8,4
t_0209,Golden Pulse,Foo Fighters,Foo Fighters - Euphoric Collection Vol. 2,rock,77,150676,0.598,0.911,8,-5.4,1,0.0609,0.017,0.0024,0.16,0.67,144.8,4
t_0210,Dark Neon,Foo Fighters,Foo Fighters - Euphoric Collection Vol. 2,rock,58,301036,0.645,0.819,5,-7.0,0,0.0758,0.061,0.0218,0.08,0.753,146.4,4
t_0211,Cosmic Chronicle,Foo Fighters,Foo Fighters - Silent Collection Vol. 3,rock,79,271678,0.524,0.78,11,-9.5,1,0.089,0.004,0.0353,0.084,0.493,156.4,4
t_0212,Vintage Ascent,Foo Fighters,Foo Fighters - Silent Collection Vol. 3,rock,49,199535,0.427,0.936,2,-11.8,1,0.0339,0.1,0.0086,0.171,0.42,134.8,4
t_0213,Electric Chronicle,Foo Fighters,Foo Fighters - Silent Collection Vol. 3,rock,74,305877,0.589,0.805,3,-12.7,1,0.0859,0.013,0.0367,0.142,0.606,146.7,4
t_0214,Silent Dawn,Foo Fighters,Foo Fighters - Silent Collection Vol. 3,rock,72,240009,0.594,0.913,2,-10.5,0,0.0391,0.071,0.0468,0.051,0.38,136.7,4
t_0215,Deep Silence,Foo Fighters,Foo Fighters - Silent Collection Vol. 3,rock,50,212449,0.35,0.804,0,-9.3,0,0.0509,0.057,0.0124,0.27,0.378,155.9,4
t_0216,Lost Neon,Arctic Monkeys,Arctic Monkeys - Deep Collection Vol. 1,rock,50,304292,0.462,0.927,6,-11.8,0,0.042,0.13,0.004,0.274,0.396,134.7,4
t_0217,Vintage Glow,Arctic Monkeys,Arctic Monkeys - Deep Collection Vol. 1,rock,85,300691,0.554,0.926,3,-10.2,0,0.0385,0.118,0.0312,0.157,0.757,133.1,4
t_0218,Dark Horizon,Arctic Monkeys,Arctic Monkeys - Deep Collection Vol. 1,rock,75,250232,0.529,0.821,2,-11.1,1,0.0599,0.08,0.0353,0.191,0.406,135.5,4
t_0219,Electric Fire,Arctic Monkeys,Arctic Monkeys - Deep Collection Vol. 1,rock,86,165154,0.603,0.755,9,-16.4,1,0.0311,0.072,0.0488,0.289,0.467,148.1,4
t_0220,Cosmic Night,Arctic Monkeys,Arctic Monkeys - Deep Collection Vol. 1,rock,62,209655,0.649,0.815,9,-9.4,1,0.0333,0.009,0.0246,0.264,0.381,156.5,4
t_0221,Silent Ascent,Arctic Monkeys,Arctic Monkeys - Radiant Collection Vol. 2,rock,53,217573,0.361,0.818,2,-7.3,1,0.0755,0.114,0.0154,0.101,0.69,118.5,4
t_0222,Fading Rhythm,Arctic Monkeys,Arctic Monkeys - Radiant Collection Vol. 2,rock,53,256332,0.441,0.797,0,-4.6,0,0.0743,0.056,0.0215,0.203,0.482,148.6,4
t_0223,Radiant Star,Arctic Monkeys,Arctic Monkeys - Radiant Collection Vol. 2,rock,48,215608,0.637,0.878,11,-13.9,1,0.0404,0.019,0.0407,0.083,0.617,114.3,4
t_0224,Lost Dawn,Arctic Monkeys,Arctic Monkeys - Radiant Collection Vol. 2,rock,86,223680,0.614,0.86,3,-6.2,1,0.0869,0.03,0.0388,0.164,0.597,155.2,4
t_0225,Euphoric Silence,Arctic Monkeys,Arctic Monkeys - Radiant Collection Vol. 2,rock,49,294456,0.63,0.957,5,-18.0,0,0.0754,0.108,0.0103,0.309,0.395,134.4,4
t_0226,Electric Shadow,Arctic Monkeys,Arctic Monkeys - Midnight Collection Vol. 3,rock,67,161806,0.584,0.77,7,-4.0,1,0.0619,0.002,0.022,0.337,0.534,141.5,4
t_0227,Ethereal Fire,Arctic Monkeys,Arctic Monkeys - Midnight Collection Vol. 3,rock,53,195339,0.379,0.925,0,-11.2,0,0.0342,0.052,0.0066,0.225,0.468,161.5,4
t_0228,Silent Journey,Arctic Monkeys,Arctic Monkeys - Midnight Collection Vol. 3,rock,74,258634,0.353,0.98,3,-11.5,1,0.0524,0.141,0.0443,0.063,0.628,150.5,4
t_0229,Crystal Wave,Arctic Monkeys,Arctic Monkeys - Midnight Collection Vol. 3,rock,83,295822,0.635,0.795,0,-12.4,1,0.0628,0.005,0.0336,0.284,0.477,151.4,4
t_0230,Silent Orbit,Arctic Monkeys,Arctic Monkeys - Midnight Collection Vol. 3,rock,45,183624,0.609,0.814,3,-9.3,1,0.0462,0.015,0.0163,0.194,0.666,134.0,4
t_0231,Crystal Orbit,The Rolling Stones,The Rolling Stones - Deep Collection Vol. 1,rock,65,204276,0.64,0.956,6,-10.8,1,0.0536,0.146,0.0384,0.282,0.403,128.1,4
t_0232,Serene Rain,The Rolling Stones,The Rolling Stones - Deep Collection Vol. 1,rock,72,189434,0.414,0.929,0,-6.2,0,0.0677,0.132,0.0389,0.315,0.687,145.6,4
t_0233,Astral Journey,The Rolling Stones,The Rolling Stones - Deep Collection Vol. 1,rock,79,239221,0.564,0.977,5,-12.2,1,0.0313,0.058,0.0015,0.102,0.584,129.4,4
t_0234,Astral Rhythm,The Rolling Stones,The Rolling Stones - Deep Collection Vol. 1,rock,48,266628,0.491,0.81,1,-17.6,0,0.052,0.126,0.0436,0.178,0.657,150.5,4
t_0235,Bright Memory,The Rolling Stones,The Rolling Stones - Deep Collection Vol. 1,rock,74,166756,0.445,0.892,4,-13.2,1,0.0811,0.081,0.0092,0.334,0.754,121.6,4
t_0236,Crystal Shadow,The Rolling Stones,The Rolling Stones - Velvet Collection Vol. 2,rock,82,284317,0.471,0.793,9,-17.5,0,0.043,0.04,0.0269,0.207,0.453,128.0,4
t_0237,Lost Lullaby,The Rolling Stones,The Rolling Stones - Velvet Collection Vol. 2,rock,87,196080,0.36,0.911,1,-3.6,0,0.0656,0.133,0.0007,0.213,0.362,154.8,4
t_0238,Euphoric Solitude,The Rolling Stones,The Rolling Stones - Velvet Collection Vol. 2,rock,67,169721,0.416,0.981,3,-15.6,0,0.0775,0.125,0.0392,0.303,0.631,137.6,4
t_0239,Hypnotic Night,The Rolling Stones,The Rolling Stones - Velvet Collection Vol. 2,rock,78,164910,0.643,0.945,3,-5.7,1,0.0411,0.038,0.0119,0.267,0.552,121.6,4
t_0240,Euphoric Star,The Rolling Stones,The Rolling Stones - Velvet Collection Vol. 2,rock,63,266920,0.553,0.755,4,-5.0,1,0.0447,0.103,0.0329,0.264,0.646,156.0,4
t_0241,Golden Dream,The Rolling Stones,The Rolling Stones - Fading Collection Vol. 3,rock,82,311849,0.576,0.805,9,-13.7,1,0.077,0.069,0.0253,0.248,0.784,114.0,4
t_0242,Velvet Orbit,The Rolling Stones,The Rolling Stones - Fading Collection Vol. 3,rock,71,306518,0.489,0.889,1,-10.4,0,0.076,0.039,0.0199,0.077,0.411,136.8,4
t_0243,Electric Silence,The Rolling Stones,The Rolling Stones - Fading Collection Vol. 3,rock,76,271669,0.587,0.825,10,-10.8,1,0.0554,0.088,0.0326,0.34,0.694,113.5,4
t_0244,Electric Pulse,The Rolling Stones,The Rolling Stones - Fading Collection Vol. 3,rock,45,315749,0.441,0.833,3,-10.5,1,0.0775,0.137,0.0408,0.106,0.476,121.5,4
t_0245,Lost Journey,The Rolling Stones,The Rolling Stones - Fading Collection Vol. 3,rock,73,298346,0.433,0.891,0,-6.2,1,0.08,0.058,0.0427,0.275,0.454,121.6,4
t_0246,Fading Ascent,Radiohead,Radiohead - Electric Collection Vol. 1,rock,69,202802,0.451,0.901,1,-13.4,1,0.0435,0.108,0.0407,0.157,0.714,126.9,4
t_0247,Radiant Echo,Radiohead,Radiohead - Electric Collection Vol. 1,rock,53,220309,0.46,0.929,6,-6.4,1,0.0435,0.015,0.0308,0.146,0.765,129.7,4
t_0248,Bright Ascent,Radiohead,Radiohead - Electric Collection Vol. 1,rock,49,218914,0.609,0.928,8,-17.8,1,0.0898,0.057,0.0166,0.127,0.382,141.0,4
t_0249,Bright Memory,Radiohead,Radiohead - Electric Collection Vol. 1,rock,90,264491,0.387,0.814,1,-16.8,0,0.0672,0.045,0.0064,0.199,0.581,124.5,4
t_0250,Astral Fire,Radiohead,Radiohead - Electric Collection Vol. 1,rock,69,149302,0.577,0.874,11,-15.6,1,0.0419,0.096,0.003,0.29,0.436,128.3,4
t_0251,Deep Glow,Radiohead,Radiohead - Golden Collection Vol. 2,rock,88,270240,0.425,0.899,6,-11.0,1,0.0575,0.021,0.0112,0.235,0.463,132.9,4
t_0252,Electric Glow,Radiohead,Radiohead - Golden Collection Vol. 2,rock,49,166899,0.57,0.767,5,-6.0,1,0.0567,0.025,0.0418,0.078,0.366,155.1,4
t_0253,Dark Pulse,Radiohead,Radiohead - Golden Collection Vol. 2,rock,46,218310,0.414,0.837,11,-7.4,1,0.0698,0.067,0.0154,0.195,0.71,138.6,4
t_0254,Crystal Echo,Radiohead,Radiohead - Golden Collection Vol. 2,rock,80,189312,0.361,0.76,0,-3.8,1,0.0588,0.14,0.0228,0.215,0.517,118.5,4
t_0255,Midnight Sky,Radiohead,Radiohead - Golden Collection Vol. 2,rock,48,261926,0.556,0.916,7,-11.8,0,0.0804,0.107,0.0056,0.206,0.766,152.2,4
t_0256,Bright Pulse,Radiohead,Radiohead - Lost Collection Vol. 3,rock,67,208957,0.473,0.88,5,-4.0,0,0.0779,0.086,0.0304,0.331,0.568,161.5,4
t_0257,Midnight Vibe,Radiohead,Radiohead - Lost Collection Vol. 3,rock,77,312003,0.628,0.971,6,-17.7,1,0.0703,0.02,0.0152,0.327,0.366,150.2,4
t_0258,Astral Echo,Radiohead,Radiohead - Lost Collection Vol. 3,rock,86,210296,0.582,0.989,1,-14.2,1,0.0506,0.132,0.0341,0.285,0.666,161.2,4
t_0259,Crystal Vibe,Radiohead,Radiohead - Lost Collection Vol. 3,rock,70,226546,0.478,0.92,1,-5.3,1,0.0303,0.085,0.0213,0.198,0.609,120.7,4
t_0260,Radiant Orbit,Radiohead,Radiohead - Lost Collection Vol. 3,rock,75,194963,0.491,0.971,2,-4.3,0,0.0787,0.14,0.0353,0.317,0.553,113.1,4
t_0261,Dark Neon,Kendrick Lamar,Kendrick Lamar - Golden Collection Vol. 1,hip-hop,46,285995,0.842,0.613,1,-14.4,0,0.2368,0.424,0.0409,0.263,0.722,111.8,4
t_0262,Dark Glow,Kendrick Lamar,Kendrick Lamar - Golden Collection Vol. 1,hip-hop,73,230120,0.779,0.546,2,-4.8,0,0.1876,0.573,0.0381,0.063,0.359,117.5,4
t_0263,Bright Ascent,Kendrick Lamar,Kendrick Lamar - Golden Collection Vol. 1,hip-hop,86,272053,0.732,0.708,11,-13.1,1,0.1109,0.462,0.0388,0.242,0.527,127.8,4
t_0264,Vintage Ascent,Kendrick Lamar,Kendrick Lamar - Golden Collection Vol. 1,hip-hop,50,153819,0.59,0.67,7,-9.7,1,0.0393,0.306,0.0437,0.27,0.439,93.8,4
t_0265,Infinite Glow,Kendrick Lamar,Kendrick Lamar - Golden Collection Vol. 1,hip-hop,51,261054,0.505,0.773,9,-13.0,1,0.3269,0.174,0.0469,0.12,0.798,115.5,4
t_0266,Lost Orbit,Kendrick Lamar,Kendrick Lamar - Midnight Collection Vol. 2,hip-hop,65,160504,0.742,0.708,2,-12.5,0,0.312,0.582,0.0442,0.05,0.452,107.9,4
t_0267,Deep Horizon,Kendrick Lamar,Kendrick Lamar - Midnight Collection Vol. 2,hip-hop,74,285895,0.686,0.553,3,-3.9,0,0.0399,0.261,0.0084,0.2,0.708,118.4,4
t_0268,Electric Rain,Kendrick Lamar,Kendrick Lamar - Midnight Collection Vol. 2,hip-hop,78,163622,0.661,0.407,2,-12.6,1,0.0862,0.552,0.041,0.262,0.424,122.5,4
t_0269,Serene Glow,Kendrick Lamar,Kendrick Lamar - Midnight Collection Vol. 2,hip-hop,71,285661,0.756,0.763,6,-16.0,0,0.1287,0.331,0.0332,0.222,0.521,91.0,4
t_0270,Dark Orbit,Kendrick Lamar,Kendrick Lamar - Midnight Collection Vol. 2,hip-hop,65,240123,0.604,0.69,7,-16.6,0,0.0738,0.376,0.0201,0.319,0.5,118.3,4
t_0271,Dark Rain,Kendrick Lamar,Kendrick Lamar - Dark Collection Vol. 3,hip-hop,48,303225,0.7,0.68,0,-9.2,1,0.1715,0.263,0.0083,0.191,0.389,94.9,4
t_0272,Astral Echo,Kendrick Lamar,Kendrick Lamar - Dark Collection Vol. 3,hip-hop,70,271411,0.637,0.484,9,-12.2,1,0.1761,0.5,0.0413,0.302,0.374,113.4,4
t_0273,Infinite Night,Kendrick Lamar,Kendrick Lamar - Dark Collection Vol. 3,hip-hop,61,298878,0.818,0.427,9,-8.2,0,0.11,0.178,0.0138,0.341,0.838,128.9,4
t_0274,Euphoric Echo,Kendrick Lamar,Kendrick Lamar - Dark Collection Vol. 3,hip-hop,64,282594,0.741,0.689,0,-14.0,0,0.0459,0.478,0.0287,0.165,0.486,113.7,4
t_0275,Electric Star,Kendrick Lamar,Kendrick Lamar - Dark Collection Vol. 3,hip-hop,81,313687,0.618,0.719,10,-17.1,0,0.1434,0.34,0.0279,0.163,0.803,124.2,4
t_0276,Fading Rhythm,J. Cole,J. Cole - Crystal Collection Vol. 1,hip-hop,95,164721,0.515,0.571,0,-13.9,1,0.0462,0.491,0.0498,0.153,0.431,109.4,4
t_0277,Hypnotic Vibe,J. Cole,J. Cole - Crystal Collection Vol. 1,hip-hop,58,263308,0.836,0.652,5,-3.5,1,0.193,0.389,0.0009,0.197,0.485,107.9,4
t_0278,Vintage Lullaby,J. Cole,J. Cole - Crystal Collection Vol. 1,hip-hop,58,274308,0.551,0.74,8,-11.2,1,0.326,0.417,0.0037,0.328,0.48,112.7,4
t_0279,Midnight Lullaby,J. Cole,J. Cole - Crystal Collection Vol. 1,hip-hop,70,237802,0.518,0.737,6,-5.1,1,0.1288,0.522,0.0156,0.15,0.474,104.4,4
t_0280,Bright Ocean,J. Cole,J. Cole - Crystal Collection Vol. 1,hip-hop,75,282105,0.67,0.749,9,-3.9,1,0.1637,0.348,0.0409,0.262,0.395,121.9,4
t_0281,Infinite Ascent,J. Cole,J. Cole - Astral Collection Vol. 2,hip-hop,59,272679,0.663,0.419,8,-11.9,0,0.2456,0.455,0.0191,0.305,0.471,93.4,4
t_0282,Golden Silence,J. Cole,J. Cole - Astral Collection Vol. 2,hip-hop,92,225230,0.723,0.415,5,-14.1,1,0.2421,0.27,0.0116,0.244,0.811,89.2,4
t_0283,Golden Horizon,J. Cole,J. Cole - Astral Collection Vol. 2,hip-hop,51,201418,0.629,0.757,2,-16.5,0,0.2492,0.112,0.0083,0.206,0.673,123.0,4
t_0284,Lost Ocean,J. Cole,J. Cole - Astral Collection Vol. 2,hip-hop,54,223896,0.821,0.517,8,-11.0,0,0.3044,0.31,0.0497,0.247,0.403,118.4,4
t_0285,Dark Ascent,J. Cole,J. Cole - Astral Collection Vol. 2,hip-hop,76,140220,0.515,0.502,0,-9.8,0,0.2359,0.1,0.0074,0.223,0.486,122.2,4
t_0286,Velvet Rhythm,J. Cole,J. Cole - Velvet Collection Vol. 3,hip-hop,68,234486,0.559,0.574,8,-7.9,0,0.1041,0.596,0.005,0.199,0.768,125.2,4
t_0287,Bright Rhythm,J. Cole,J. Cole - Velvet Collection Vol. 3,hip-hop,61,253417,0.748,0.57,2,-14.8,1,0.1229,0.423,0.0211,0.059,0.5,105.1,4
t_0288,Hypnotic Neon,J. Cole,J. Cole - Velvet Collection Vol. 3,hip-hop,61,163390,0.635,0.49,6,-7.8,0,0.1806,0.323,0.0026,0.3,0.654,87.8,4
t_0289,Radiant Shadow,J. Cole,J. Cole - Velvet Collection Vol. 3,hip-hop,79,299820,0.593,0.574,0,-17.1,1,0.2632,0.335,0.0399,0.164,0.596,86.8,4
t_0290,Hypnotic Rain,J. Cole,J. Cole - Velvet Collection Vol. 3,hip-hop,76,256421,0.735,0.689,1,-5.0,0,0.0364,0.264,0.0054,0.279,0.838,95.2,4
t_0291,Golden Vibe,Travis Scott,Travis Scott - Fading Collection Vol. 1,hip-hop,92,242164,0.535,0.736,3,-8.2,1,0.157,0.107,0.0337,0.089,0.725,117.2,4
t_0292,Silent Neon,Travis Scott,Travis Scott - Fading Collection Vol. 1,hip-hop,83,304739,0.69,0.683,4,-6.2,0,0.1744,0.453,0.0368,0.186,0.714,92.0,4
